Doente	adv	doente
cinetico	adj	cinetico
severos	n	severo
,	punc	,
ausência	n	ausência
de	prp	de
os	art	o
reflexos	n	reflexo
posturais	adj	postural
,	punc	,
rigidez	n	rigidez
axial	adj	axial
e	conj-c	e
de	prp	de
os	art	o
membros	n	membro
,	punc	,
hiperreflexia	n	hiperreflexia
generalizada	v-pcp	generalizar
,	punc	,
cutâneo-plantares	n	cutâneo-plantar
em	prp	em
extensão	n	extensão
bilateralmente	adj	bilateralmente
e	conj-c	e
incontinência	n	incontinência
de	prp	de
esfincteres	n	esfincter
.	punc	.
A	art	o
Os	art	o
37	num	37
anos	n	ano
inicia	v-fin	iniciar
epilepsia	n	epilepsia
.	punc	.
Os	art	o
exames	n	exame
complementares	adj	complementar
permitem	v-fin	permitir
excluir	v-inf	excluir
doenças	n	doença
de	prp	de
o	art	o
tecido	n	tecido
conectivo	adj	conectivo
,	punc	,
vasculites	n	vasculite
,	punc	,
sialidoses	n	sialidos
,	punc	,
manosidase	n	manosidase
,	punc	,
esfingolipidoses	n	esfingolipidos
,	punc	,
D.	prop	d.
Gaucher	prop	gaucher
,	punc	,
leucodistrofia	n	leucodistrofia
metacromática	adj	metacromática
,	punc	,
aminoacidúrias	n	aminoacidúria
,	punc	,
Wilson……A	prop	wilson……a
TAC	prop	tac
crânio-encefálica	v-fin	crâniar-encefáliquir>
revela	n	revela
atrofia	adj	atrofia
cortico-subcortical	v-fin	cortiquir-subcortical
cerebelosa	adj	cerebelosa
e	conj-c	e
vermiana	adj	vermiana
e	conj-c	e
,	punc	,
em	prp	em
menor	adj	pequeno
grau	n	grau
,	punc	,
supratentorial	adj	supratentorial
.	punc	.
A	art	o
RMN	prop	rmn
crânio-encefálica	v-fin	crâniar-encefáliquir>
,	punc	,
inicial	adj	inicial
,	punc	,
apresenta	v-fin	apresentar
,	punc	,
para	prp	para
além	n	além
de	prp	de
a	art	o
marcada	n	marcado
atrofia	adj	atrofia
cerebelosa	adj	cerebelosa
,	punc	,
atrofia	n	atrofia
cerebral	adj	cerebral
cortical	adj	cortical
de	prp	de
grau	n	grau
moderado	v-pcp	moderar
a	prp	a
marcado	n	marcado
,	punc	,
de	prp	de
modo	n	modo
simétrico	adj	simétrico
,	punc	,
discreto	adj	discreto
hiperssinal	n	hiperssinal
em	prp	em
T2	prop	t2
(	punc	(
sem	prp	sem
alteração	n	alteração
em	prp	em
DP	prop	dp
)	punc	)
em	prp	em
a	art	o
porção	n	porção
periférica	adj	periférica
de	prp	de
ambos	pron-det	ambos
os	art	o
tálamos	n	tálamo
(	punc	(
aspecto	n	aspecto
simétrico	adj	simétrico
em	prp	em
espelho	n	espelho
)	punc	)
de	prp	de
significado	n	significado
duvidoso	adj	duvidoso
.	punc	.
Em	prp	em
As	art	o
RMN	prop	rmn
crânio-encefálicas	v-fin	crâniar-encefáliquir
posteriores	n	posterior
apenas	adv	apenas
é	v-fin	ser
referido	v-pcp	referir
a	prp	a
severa	n	severa
atrofia	adj	atrofia
cortico-subcortical	adj	cortico-subcortical
cerebelosa	adj	cerebelosa
e	conj-c	e
vermiana	adj	vermiana
e	conj-c	e
,	punc	,
em	prp	em
menor	adj	pequeno
grau	n	grau
,	punc	,
a	prp	a
nível	n	nível
supratentorial	adj	supratentorial
.	punc	.
Em	prp	em
A	art	o
avaliação	n	avaliação
inicial	adj	inicial
detectou	v-fin	detectar
se	pron-pers	se
um	art	um
teste	n	teste
positivo	adj	positivo
para	prp	para
a	art	o
Borrelia	prop	borrelia
,	punc	,
em	prp	em
o	art	o
soro	n	soro
,	punc	,
que	pron-indp	que
não	adv	não
se	pron-pers	se
confirmou	v-fin	confirmar
em	prp	em
avaliações	n	avaliação
posteriores	adj	posterior
.	punc	.
A	art	o
Biópsia	prop	biópsia
cerebral	adj	cerebral
revela	v-fin	revelar
marcada	v-pcp	marcar
gliose	n	gliose
a	prp	a
nível	n	nível
de	prp	de
a	art	o
substância	n	substância
branca	adj	branco
subcortical	adj	subcortical
e	conj-c	e
camadas	v-pcp	camadar
profundas	n	profundas
corticais	adj	cortical
,	punc	,
perda	n	perda
neuronal	adj	neuronal
moderada	v-pcp	moderar
,	punc	,
não	adv	não
se	pron-pers	se
observam	v-fin	observar
alterações	n	alteração
espongiformes	adj	espongiforme
,	punc	,
tranças	n	trança
neurofibrilhares	adj	neurofibrilhar
,	punc	,
placas	n	placa
neuríticas	adj	neurítica
,	punc	,
corpos	n	corpo
de	prp	de
Pick	prop	pick
,	punc	,
neurónios	n	neurónio
balonizados	v-pcp	balir
,	punc	,
corpos	n	corpo
de	prp	de
Lewy	prop	lewy
ou	conj-c	ou
substância	n	substância
amiloide	prp	amiloide
.	punc	.
O	art	o
estudo	n	estudo
de	prp	de
o	art	o
líquor	n	líquor
foi	v-fin	ser
normal	adj	normal
e	conj-c	e
a	art	o
pesquisa	n	pesquisa
de	prp	de
proteína	n	proteína
14-3-3	num	14-3-3
foi	v-fin	ser
negativa	adj	negativo
.	punc	.
O	art	o
estudo	n	estudo
anatomo-patológico	adj	anatomo-patológico
de	prp	de
o	art	o
músculo	n	músculo
revela	v-fin	revelar
aumento	n	aumento
de	prp	de
a	art	o
normal	adj	normal
varriabilidade	n	varriabilidade
de	prp	de
o	art	o
diâmetro	n	diâmetro
de	prp	de
as	art	o
fibras	n	fibra
e	conj-c	e
há	v-fin	haver
fibras	n	fibra
com	prp	com
menor	adj	pequeno
diâmetro	n	diâmetro
,	punc	,
com	prp	com
aumento	n	aumento
de	prp	de
a	art	o
actividade	n	actividade
oxidativa	adj	oxidativa
com	prp	com
os	art	o
enzimas	n	enzima
NADH-Trase	prop	nadh-trase
,	punc	,
SDHase	prop	sdhase
.	punc	.
O	art	o
estudo	n	estudo
de	prp	de
a	art	o
actividade	n	actividade
de	prp	de
a	art	o
cadeia	n	cadeia
respiratória	adj	respiratória
mitocondrial	adj	mitocondrial
revelou	v-fin	revelar
diminuição	n	diminuição
de	prp	de
a	art	o
actividade	n	actividade
de	prp	de
os	art	o
complexos	n	complexo
I	adj	i
e	conj-c	e
IV	adj	iv
(	punc	(
35,9	num	35,9
%	n	%
e	conj-c	e
50,7	num	50,7
%	n	%
de	prp	de
actividade	n	actividade
em	prp	em
relação	n	relação
a	prp	a
os	art	o
limites	n	limite
inferiores	adj	inferior
de	prp	de
o	art	o
normal	adj	normal
)	punc	)
em	prp	em
o	art	o
músculo	n	músculo
,	punc	,
diminuição	n	diminuição
ligeira	adj	ligeiro
a	prp	a
nível	n	nível
de	prp	de
o	art	o
complexo	n	complexo
IV	adj	iv
de	prp	de
a	art	o
cadeia	n	cadeia
respiratória	adj	respiratória
mitocondrial	adj	mitocondrial
(	punc	(
98,0	num	98,0
%	n	%
)	punc	)
,	punc	,
em	prp	em
os	art	o
fibroblastos	n	fibroblasto
.	punc	.
O	art	o
estudo	n	estudo
de	prp	de
o	art	o
DNA	prop	dna
mitocondrial	adj	mitocondrial
identificou	v-fin	identificar
a	art	o
presença	n	presença
de	prp	de
a	art	o
mutação	n	mutação
G15257A	prop	g15257a
(	punc	(
2ª	n	2ª
de	prp	de
Leber	prop	leber
)	punc	)
,	punc	,
homoplásmica	n	homoplásmica
em	prp	em
todos	pron-det	todo
os	art	o
tecidos	n	tecido
(	punc	(
linfócitos	n	linfócito
,	punc	,
fibroblastos	n	fibroblasto
e	conj-c	e
músculo	n	músculo
)	punc	)
.	punc	.
